Sort,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
0.52366538,239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,,Six,23.385,491.085,1/21/2019,16:37,Ewallet,467.7,4.761904762,23.385,8
0.645021331,393-65-2792,C,Naypyitaw,Normal,Male,Food and beverages,89.48,10,44.74,939.54,01-06-2019,12:46,Credit card,894.8,4.761904762,44.74,9.6
0.521654025,534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,Six,24.513,514.773,1/27/2019,14:36,Credit card,490.26,4.761904762,24.513,8
0.570474091,222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,,1/28/2019,13:53,Credit card,648.99,4.761904762,32.4495,7.7
0.154787019,232-16-2483,C,Naypyitaw,Member,Female,Sports and travel,68.12,,3.406,71.526,01-07-2019,12:28,Ewallet,68.12,4.761904762,3.406,6.8
0.124933472,620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,19:48,Ewallet,138.8,4.761904762,6.94,9
0.932785688,307-83-9164,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,252.042,1/25/2019,15:54,Cash,240.04,4.761904762,12.002,4.5
0.330672836,285-68-5083,C,Naypyitaw,Member,Female,Sports and travel,24.74,3,3.711,77.931,2/15/2019,17:47,Credit card,74.22,4.761904762,3.711,10
0.133385957,527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,,7.1125,149.3625,3/21/2019,10:17,Credit card,142.25,4.761904762,7.1125,9.1
0.230025473,730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,10:11,,204.52,4.761904762,10.226,4
0.765825798,796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,Six,15.384,323.064,1/19/2019,16:31,Cash,307.68,4.761904762,15.384,6.5
0.999663613,533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,,10,39.695,833.595,02-07-2019,20:24,Cash,793.9,4.761904762,39.695,6.2
0.240785273,719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,03-12-2019,16:30,Cash,377.04,4.761904762,18.852,8.6
0.689955092,303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,03-02-2019,17:16,Ewallet,973.8,4.761904762,48.69,4.4
0.221418068,149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,,02-06-2019,14:24,Cash,228,4.761904762,11.4,6.6
0.429220615,788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,13:34,Credit card,136.14,4.761904762,6.807,7.2
0.795689995,308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,18:19,Credit card,12.09,4.761904762,0.6045,8.2
0.19707248,560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,Five,6.1925,130.0425,3/24/2019,18:27,Cash,123.85,4.761904762,6.1925,8.5
0.824111674,719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,Five,22.8525,479.9025,2/25/2019,16:03,,457.05,4.761904762,22.8525,7.1
0.553562622,873-14-6353,,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2019,10:33,Credit card,173.74,4.761904762,8.687,7.1
0.585430794,550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,Five,21.4775,451.0275,3/22/2019,14:33,Credit card,429.55,4.761904762,21.4775,8.6
0.229510262,131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,16:27,Cash,276.27,4.761904762,13.8135,4.2
0.194576964,549-23-9016,,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,18:15,,29.74,4.761904762,1.487,8.9
0.40582119,585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,18:08,Ewallet,73.26,4.761904762,3.663,9.7
0.891067559,372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,,Five,5.955,125.055,1/28/2019,19:24,Ewallet,119.1,4.761904762,5.955,5.4
0.44946358,213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,Six,19.818,416.178,1/23/2019,10:28,Cash,396.36,4.761904762,19.818,7.3
0.314419727,349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,1/17/2019,10:37,Ewallet,115.78,4.761904762,5.789,8.9
0.970719906,458-10-8612,C,Naypyitaw,,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,448.56,4.761904762,22.428,7.6
0.72816434,249-42-3782,A,Yangon,Normal,Male,Health and beauty,70.01,Five,17.5025,367.5525,01-03-2019,11:36,Ewallet,350.05,4.761904762,17.5025,5.5
0.768627972,631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,01-08-2019,19:09,Credit card,72.93,4.761904762,3.6465,4.3
0.428705006,784-21-9238,,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,02-07-2019,14:15,Cash,10.17,4.761904762,0.5085,5.9
0.431406744,457-13-1708,B,Mandalay,,Male,Fashion accessories,65.23,10,32.615,684.915,01-08-2019,19:07,Credit card,652.3,4.761904762,32.615,5.2
0.190819236,189-17-4241,A,Yangon,Normal,Female,Fashion accessories,87.67,2,8.767,184.107,03-10-2019,12:17,Credit card,175.34,4.761904762,8.767,7.7
0.225762568,556-97-7101,,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,01-01-2019,15:51,Cash,126.44,4.761904762,6.322,8.5
0.34492347,595-94-9924,A,Yangon,Member,Female,,27.73,Five,6.9325,145.5825,3/26/2019,20:21,Credit card,138.65,4.761904762,6.9325,4.2
0.787530249,324-92-3863,,Yangon,Member,Male,Electronic accessories,20.89,,2.089,43.869,02-05-2019,18:45,Cash,41.78,4.761904762,2.089,9.8
0.178853906,134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,1/30/2019,13:58,Ewallet,339.36,4.761904762,16.968,5.7
0.242665997,152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,,5.076,106.596,3/17/2019,11:55,Credit card,101.52,4.761904762,5.076,4.3
0.893306218,451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,84.83,4.761904762,4.2415,8.8
0.531649458,390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,02-02-2019,16:33,Cash,38.42,4.761904762,1.921,8.6
0.771174624,273-16-6619,B,Mandalay,,Male,Home and lifestyle,33.2,2,3.32,69.72,3/15/2019,12:20,Credit card,66.4,4.761904762,3.32,4.4
0.436188834,201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,,9.191,193.011,02-02-2019,19:40,Cash,183.82,4.761904762,9.191,9.9
0.366865244,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,15:27,Credit card,662.13,4.761904762,33.1065,4.9
0.933682794,236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,,1,0.699,14.679,02-04-2019,13:38,Ewallet,13.98,4.761904762,0.699,9.8
0.827999412,372-94-8041,,Yangon,Normal,Male,Health and beauty,15.26,Six,4.578,96.138,2/15/2019,18:03,Ewallet,91.56,4.761904762,4.578,9.8
0.391562257,770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,01-01-2019,19:31,Cash,168.96,4.761904762,8.448,6.3
0.935658637,176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,101.43,4.761904762,5.0715,7.3
0.210642633,213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,3/20/2019,15:56,Cash,86.5,4.761904762,4.325,6.2
0.368734483,514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,13:02,Cash,198.5,4.761904762,9.925,9
0.934129521,149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,,16.794,352.674,03-06-2019,15:31,Ewallet,335.88,4.761904762,16.794,5.1
0.687279113,717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,Six,10.647,223.587,02-02-2019,12:40,Cash,212.94,4.761904762,10.647,4.1
0.026853905,192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,,1,0.639,13.419,01-08-2019,14:11,Ewallet,12.78,4.761904762,0.639,9.5
0.203558717,609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,Six,11.232,235.872,02-06-2019,13:55,Credit card,224.64,4.761904762,11.232,5.9
0.671653176,649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,33.52,1,1.676,35.196,02-08-2019,15:31,,0.5,4.761904762,1.676,6.7
0.003038784,618-34-8551,,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,18:41,Credit card,186.36,4.761904762,9.318,8.5
0.707512813,154-87-7367,C,Naypyitaw,,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,14:04,Ewallet,522.08,4.761904762,26.104,6.3
0.889369396,873-95-4984,B,Mandalay,,Female,Health and beauty,76.9,7,26.915,565.215,2/15/2019,20:21,Cash,538.3,4.761904762,26.915,7.7
0.436416894,850-41-9669,A,Yangon,Normal,Female,Electronic accessories,,9,33.777,709.317,3/19/2019,13:25,Ewallet,675.54,4.761904762,33.777,6.2
0.986671172,196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,02-10-2019,13:56,,513.66,4.761904762,25.683,9.5
0.080839511,809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,19:30,,456.8,4.761904762,22.84,5.7
0.571072266,585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,Five,6.82,143.22,02-03-2019,10:31,Credit card,136.4,4.761904762,6.82,8.6
0.655849117,566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,01-07-2019,20:52,Cash,335.79,4.761904762,16.7895,6.2
0.282074371,275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2/25/2019,16:21,,63.69,4.761904762,3.1845,6
0.032969436,674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,,9.285,194.985,01-08-2019,13:05,Ewallet,185.7,4.761904762,9.285,5
0.359670301,881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,1/26/2019,10:06,Credit card,64.99,4.761904762,3.2495,4.5
0.278762987,239-36-3640,B,Mandalay,,Male,Electronic accessories,45.35,Six,13.605,285.705,1/31/2019,13:44,Ewallet,272.1,4.761904762,13.605,6.1
0.147000524,497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,412.37,4.761904762,20.6185,9.7
0.719169737,218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,3/29/2019,16:54,Ewallet,217.26,4.761904762,10.863,8.2
0.913125388,629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,,8,8.72,183.12,2/19/2019,19:24,Cash,174.4,4.761904762,8.72,8.3
0.17673515,838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,25.46,4.761904762,1.273,5.2
0.745515111,343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,01-03-2019,10:30,Credit card,75.88,4.761904762,3.794,7.1
0.100694123,704-48-3927,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,931.035,01-12-2019,14:50,Ewallet,886.7,4.761904762,44.335,7.3
0.149060124,200-16-5952,C,Naypyitaw,Member,Male,,,2,6.565,137.865,1/17/2019,16:46,Cash,131.3,4.761904762,6.565,6
0.914031612,742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,02-03-2019,17:24,Cash,727.8,4.761904762,36.39,7.3
0.774843695,767-54-1907,B,Mandalay,Member,Female,Fashion accessories,,Five,7.39,155.19,2/13/2019,16:59,Cash,147.8,4.761904762,7.39,6.9
0.42353845,288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,,12.7305,267.3405,1/25/2019,18:30,Ewallet,254.61,4.761904762,12.7305,7.4
0.730809686,436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,,4.5805,96.1905,3/20/2019,19:44,Cash,91.61,4.761904762,4.5805,9.8
0.711388195,274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,,2/23/2019,18:30,,293.88,4.761904762,14.694,6
0.614244811,188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,1/15/2019,15:01,Credit card,664.7,4.761904762,33.235,5
0.503867608,803-83-5989,,Naypyitaw,Normal,Male,Home and lifestyle,55.73,Six,16.719,351.099,2/24/2019,10:55,Ewallet,334.38,4.761904762,16.719,7
0.910948375,246-11-3901,,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2/15/2019,12:12,Cash,328,4.761904762,16.4,6.2
0.111584025,633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,362.943,3/27/2019,20:35,Credit card,345.66,4.761904762,17.283,7.3
0.758007757,307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,02-05-2019,14:14,Credit card,30.62,4.761904762,1.531,4.1
0.218895735,315-22-5665,C,Naypyitaw,Normal,Female,Home and lifestyle,73.56,10,36.78,772.38,2/24/2019,11:38,,735.6,4.761904762,36.78,8
0.703660283,450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,,02-09-2019,18:58,Credit card,846.1,4.761904762,42.305,8.8
0.528180874,286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,3/30/2019,13:22,Cash,281.61,4.761904762,14.0805,9.6
0.16997436,746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,,1,1.079,22.659,02-09-2019,10:02,Ewallet,21.58,4.761904762,1.079,7.2
0.067558517,727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,,02-09-2019,13:22,Cash,31.84,4.761904762,1.592,7.7
0.177582022,227-03-5010,,Yangon,Member,Female,Home and lifestyle,52.59,,21.036,441.756,3/22/2019,19:20,Credit card,420.72,4.761904762,21.036,8.5
0.673443793,268-03-6164,B,Mandalay,Normal,Male,Health and beauty,,1,4.8055,100.9155,1/25/2019,16:28,Ewallet,96.11,4.761904762,4.8055,7.8
0.973190394,384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2019,15:07,Cash,887.94,4.761904762,44.397,8.4
0.361261485,366-43-6862,,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,4.761904762,10.578,6.7
0.924015294,207-73-1363,B,Mandalay,Normal,Male,,69.51,2,6.951,145.971,03-01-2019,12:15,,139.02,4.761904762,6.951,8.1
0.034150749,523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.85,38.85,03-06-2019,13:29,Credit card,37,4.761904762,1.85,7.9
0.213066872,655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,03-05-2019,16:38,Ewallet,234.93,4.761904762,11.7465,5.4
0.061037187,554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,,2,5.611,117.831,02-02-2019,10:11,Cash,112.22,4.761904762,5.611,6.3
0.259858333,195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2019,12:55,Credit card,243.03,4.761904762,12.1515,9.3
0.410659968,718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,02-03-2019,16:40,Credit card,493.3,4.761904762,24.665,9.4
0.272919388,219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,03-09-2019,17:26,Credit card,899.64,4.761904762,44.982,4.2
0.298455889,516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,Five,2.54,53.34,2/24/2019,13:08,Ewallet,50.8,4.761904762,2.54,4.1
0.75793431,829-34-3910,A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,749.49,3/29/2019,19:21,Cash,713.8,4.761904762,35.69,5.7
0.277473303,153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,,03-01-2019,15:32,Ewallet,299.56,4.761904762,14.978,4.2
0.310505175,182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,239.73,4.761904762,11.9865,5
0.03274989,731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54,,17.77,373.17,01-04-2019,13:34,Ewallet,355.4,4.761904762,17.77,7
0.728336793,616-24-2851,B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.054,3/22/2019,14:42,Ewallet,71.48,4.761904762,3.574,6.5
0.053676581,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,03-10-2019,12:39,Credit card,819.5,4.761904762,40.975,6
0.518894737,845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,,32.796,688.716,01-08-2019,19:38,Cash,655.92,4.761904762,32.796,4
0.200433696,447-15-7839,A,Yangon,Member,Female,Sports and travel,,10,11.12,233.52,02-09-2019,11:00,,222.4,4.761904762,11.12,4.2
0.056623611,643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,03-07-2019,11:44,Ewallet,97.94,4.761904762,4.897,6.9
0.335462251,144-51-6085,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,01-05-2019,16:05,,282.96,4.761904762,14.148,4.4
0.6255142,862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,Six,25.215,529.515,1/29/2019,10:48,Credit card,504.3,4.761904762,25.215,7.7
0.704991041,322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,,6.4455,135.3555,02-03-2019,11:46,Cash,128.91,4.761904762,6.4455,9.3
0.26173089,123-19-1176,A,Yangon,,Male,Health and beauty,58.22,8,23.288,489.048,1/27/2019,20:33,Ewallet,465.76,4.761904762,23.288,8.4
0.316258466,859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,1/16/2019,15:10,Cash,30.98,4.761904762,1.549,6.3
0.140800974,256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,,4,11.306,237.426,03-04-2019,19:48,Ewallet,226.12,4.761904762,11.306,5.5
0.680895859,288-62-1085,A,Yangon,,Male,Fashion accessories,38.54,Five,9.635,202.335,01-09-2019,13:34,Ewallet,192.7,4.761904762,9.635,5.6
0.829927119,745-74-0715,,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,,03-10-2019,20:46,,116.06,4.761904762,5.803,8.8
0.743142264,735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,789.6,4.761904762,39.48,8.5
0.004904976,848-95-6252,C,Naypyitaw,Member,Female,,86.27,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,86.27,4.761904762,4.3135,7
0.641172981,804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32,Credit card,281.34,4.761904762,14.067,5.9
0.790215621,431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2/15/2019,20:51,Credit card,794.25,4.761904762,39.7125,7.6
0.986418254,439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,3/18/2019,17:15,Credit card,204.76,4.761904762,10.238,4.7
0.37488979,576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,,03-02-2019,13:10,,220.23,4.761904762,11.0115,4
0.846521755,276-54-0879,B,Mandalay,,Male,Sports and travel,97.74,4,19.548,410.508,03-12-2019,19:53,Ewallet,390.96,4.761904762,19.548,6.4
0.713497497,659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.832,01-12-2019,12:02,Credit card,399.84,4.761904762,19.992,6.5
0.039222628,125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,Six,29.73,624.33,1/19/2019,13:11,Cash,594.6,4.761904762,29.73,4.2
0.820561702,574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,,2,4.327,90.867,03-08-2019,16:53,Ewallet,86.54,4.761904762,4.327,5.7
0.107551578,340-21-9136,A,Yangon,Member,Female,Sports and travel,,4,8.01,168.21,1/25/2019,11:40,Cash,160.2,4.761904762,8.01,9.7
0.460728092,329-62-1586,A,Yangon,,Male,Food and beverages,54.67,3,8.2005,172.2105,1/21/2019,18:00,Credit card,164.01,4.761904762,8.2005,8.6
0.991192862,868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,Five,24.9225,523.3725,1/14/2019,12:09,Cash,498.45,4.761904762,24.9225,9.9
0.328621838,291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,Five,5.485,115.185,03-05-2019,12:29,Ewallet,109.7,4.761904762,5.485,5.3
0.317546927,592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,14:43,Ewallet,127.08,4.761904762,6.354,6.2
0.764950451,405-31-3305,A,Yangon,,Male,Fashion accessories,,10,21.565,452.865,02-02-2019,18:31,Credit card,431.3,4.761904762,21.565,5.5
0.18554575,479-26-8945,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.649,34.629,02-05-2019,11:32,Ewallet,32.98,4.761904762,1.649,4.6
0.319021321,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,Six,14.796,310.716,01-09-2019,13:46,,295.92,4.761904762,14.796,7.1
0.710800741,616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,,7,33.439,702.219,03-09-2019,14:36,Credit card,668.78,4.761904762,33.439,9.6
0.702253453,130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,02-09-2019,10:00,Cash,449.82,4.761904762,22.491,5.7
0.879729301,468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,10:29,Cash,263.76,4.761904762,13.188,6
0.501576413,291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,Six,10.326,216.846,3/30/2019,12:45,Ewallet,206.52,4.761904762,10.326,7.5
0.964929289,558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,3/14/2019,17:20,Ewallet,1.35,4.761904762,9.7475,6
0.322571451,541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,02-02-2019,20:29,Cash,527.76,4.761904762,26.388,8.4
0.4051251,418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,02-02-2019,20:42,,178.92,4.761904762,8.946,7.1
0.338325037,730-70-9830,C,Naypyitaw,,Female,Home and lifestyle,70.11,Six,21.033,441.693,3/14/2019,17:54,Ewallet,420.66,4.761904762,21.033,5.2
0.974697153,155-45-3814,C,Naypyitaw,,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,708.4,4.761904762,35.42,4.7
0.172188411,573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,13:41,Ewallet,91.11,4.761904762,4.5555,5.1
0.283341821,756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,02-02-2019,14:05,Credit card,166.7,4.761904762,8.335,9.5
0.382390284,677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,1/16/2019,18:08,Cash,839.34,4.761904762,41.967,8.8
0.831602747,326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,,4,14.79,310.59,02-03-2019,10:02,Cash,295.8,4.761904762,14.79,6.1
0.25271457,669-54-1719,B,Mandalay,Member,Male,Electronic accessories,,Six,5.679,119.259,02-10-2019,12:45,,113.58,4.761904762,5.679,8.1
0.940305094,453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,,3,6.861,144.081,03-10-2019,17:38,Credit card,137.22,4.761904762,6.861,6.5
0.033575106,421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,02-07-2019,10:18,Credit card,28.96,4.761904762,1.448,6.2
0.24413767,860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/2019,14:53,Credit card,993,4.761904762,49.65,6.6
0.362910799,760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,124.96,4.761904762,6.248,9.1
0.844024608,526-86-8552,,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,01-07-2019,17:36,,218.2,4.761904762,10.91,7.1
0.487593877,154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2/26/2019,19:24,Ewallet,54.45,4.761904762,2.7225,7.9
0.725691974,600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,Five,17.98,377.58,1/17/2019,15:05,Credit card,359.6,4.761904762,17.98,4.3
0.1456392,369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,Five,18.915,,1/15/2019,18:22,Ewallet,378.3,4.761904762,18.915,7.8
0.17351,316-68-6352,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,1/21/2019,10:00,Cash,72.72,4.761904762,3.636,7.1
0.41942571,397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,1/13/2019,17:54,Credit card,356.58,4.761904762,17.829,6.8
0.195648577,715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,Five,7.095,148.995,03-06-2019,20:57,,141.9,4.761904762,7.095,9.4
0.317030751,834-45-5519,,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,1/31/2019,20:48,Ewallet,172,4.761904762,8.6,7.6
0.434178261,626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,02-07-2019,12:23,Ewallet,483.28,4.761904762,24.164,9.6
0.736559046,831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/2019,11:12,Cash,680.31,4.761904762,34.0155,8
0.411234463,778-71-5554,C,Naypyitaw,,Male,Fashion accessories,15.43,1,0.7715,16.2015,1/25/2019,15:46,Credit card,15.43,4.761904762,0.7715,6.1
0.488696432,320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,,03-04-2019,15:44,Cash,30.24,4.761904762,1.512,8.4
0.322331576,305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,02-12-2019,16:19,Cash,603.8,4.761904762,30.19,6
0.057972867,849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2/18/2019,13:28,Cash,618.38,4.761904762,30.919,6.6
0.222210873,376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,02-02-2019,13:23,Ewallet,381.68,4.761904762,19.084,6.4
